04-21-2025 15:09:39 RAM 1545/6855MB (lfb 18x2MB) SWAP 231/3427MB (cached 3MB) CPU [50%@1420,54%@1420,30%@1420,25%@1415,30%@1420,100%@1419] EMC_FREQ 6%@1866 GR3D_FREQ 0%@1109 VIC_FREQ 115 APE 150 AUX@44.5C CPU@46C thermal@44.75C AO@44C GPU@44.5C PMIC@50C VDD_IN 7045mW/7045mW VDD_CPU_GPU_CV 2167mW/2167mW VDD_SOC 1469mW/1469mW
04-21-2025 15:10:02 RAM 2224/6855MB (lfb 2x1MB) SWAP 231/3427MB (cached 3MB) CPU [30%@1416,36%@1419,70%@1420,9%@1419,0%@1420,0%@1417] EMC_FREQ 15%@1866 GR3D_FREQ 44%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@45.5C thermal@45.05C AO@44C GPU@45.5C PMIC@50C VDD_IN 10755mW/9066mW VDD_CPU_GPU_CV 4859mW/3632mW VDD_SOC 1919mW/1729mW
04-21-2025 15:10:02 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [20%@1420,8%@1421,91%@1420,30%@1421,75%@1419,0%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 36%@1109 VIC_FREQ 115 APE 150 AUX@44.5C CPU@46C thermal@45.05C AO@44.5C GPU@45.5C PMIC@50C VDD_IN 10878mW/9075mW VDD_CPU_GPU_CV 4899mW/3638mW VDD_SOC 1959mW/1730mW
04-21-2025 15:10:02 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [16%@1421,0%@1417,36%@1419,9%@1420,75%@1419,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 11%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@45.5C thermal@45.05C AO@44C GPU@46C PMIC@50C VDD_IN 10960mW/9085mW VDD_CPU_GPU_CV 4981mW/3645mW VDD_SOC 1959mW/1731mW
04-21-2025 15:10:02 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [18%@1420,9%@1414,46%@1414,10%@1411,60%@1419,16%@1417] EMC_FREQ 15%@1866 GR3D_FREQ 0%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@45.5C thermal@45.05C AO@44C GPU@45.5C PMIC@50C VDD_IN 10510mW/9092mW VDD_CPU_GPU_CV 4654mW/3650mW VDD_SOC 1919mW/1732mW
04-21-2025 15:10:02 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [10%@1420,54%@1405,100%@1418,16%@1422,8%@1420,8%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 23%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.05C AO@44C GPU@46C PMIC@50C VDD_IN 10592mW/9100mW VDD_CPU_GPU_CV 4736mW/3656mW VDD_SOC 1919mW/1733mW
04-21-2025 15:10:02 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [36%@1420,75%@1420,30%@1420,18%@1420,0%@1420,9%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 0%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.05C AO@44.5C GPU@45.5C PMIC@50C VDD_IN 10510mW/9107mW VDD_CPU_GPU_CV 4695mW/3661mW VDD_SOC 1919mW/1734mW
04-21-2025 15:10:02 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [33%@1421,81%@1420,30%@1420,8%@1416,36%@1419,15%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 38%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.05C AO@44.5C GPU@46C PMIC@50C VDD_IN 10714mW/9115mW VDD_CPU_GPU_CV 4818mW/3667mW VDD_SOC 1919mW/1735mW
04-21-2025 15:10:03 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [25%@1423,9%@1419,0%@1419,0%@1420,91%@1420,36%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 52%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@45.5C thermal@45.05C AO@44C GPU@46C PMIC@50C VDD_IN 10673mW/9123mW VDD_CPU_GPU_CV 4777mW/3672mW VDD_SOC 1919mW/1736mW
04-21-2025 15:10:03 RAM 2220/6855MB (lfb 5x1MB) SWAP 231/3427MB (cached 3MB) CPU [80%@1419,18%@1419,0%@1424,0%@1416,45%@1421,0%@1421] EMC_FREQ 15%@1866 GR3D_FREQ 0%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.05C AO@44.5C GPU@46C PMIC@50C VDD_IN 10690mW/9131mW VDD_CPU_GPU_CV 4784mW/3678mW VDD_SOC 1919mW/1737mW
04-21-2025 15:10:03 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [92%@1419,14%@1419,0%@1420,0%@1419,61%@1418,20%@1421] EMC_FREQ 15%@1866 GR3D_FREQ 25%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.05C AO@44C GPU@46C PMIC@50C VDD_IN 10854mW/9139mW VDD_CPU_GPU_CV 4899mW/3684mW VDD_SOC 1919mW/1737mW
04-21-2025 15:10:03 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [50%@1419,8%@1419,0%@1420,8%@1422,91%@1411,27%@1417] EMC_FREQ 15%@1866 GR3D_FREQ 0%@1109 VIC_FREQ 115 APE 150 AUX@44.5C CPU@46C thermal@45.05C AO@44C GPU@45.5C PMIC@50C VDD_IN 10632mW/9147mW VDD_CPU_GPU_CV 4777mW/3689mW VDD_SOC 1919mW/1738mW
04-21-2025 15:10:03 RAM 2221/6855MB (lfb 5x1MB) SWAP 231/3427MB (cached 3MB) CPU [75%@1420,23%@1420,0%@1420,8%@1419,41%@1421,16%@1421] EMC_FREQ 15%@1866 GR3D_FREQ 52%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.05C AO@44C GPU@45.5C PMIC@50C VDD_IN 10632mW/9154mW VDD_CPU_GPU_CV 4777mW/3695mW VDD_SOC 1919mW/1739mW
04-21-2025 15:10:03 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [90%@1420,63%@1419,9%@1420,15%@1420,8%@1420,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 61%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.05C AO@44.5C GPU@46C PMIC@50C VDD_IN 10714mW/9162mW VDD_CPU_GPU_CV 4818mW/3700mW VDD_SOC 1919mW/1740mW
04-21-2025 15:10:03 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [18%@1420,90%@1420,45%@1420,9%@1420,0%@1420,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 86%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@45.5C thermal@45.05C AO@44C GPU@46C PMIC@50C VDD_IN 10714mW/9169mW VDD_CPU_GPU_CV 4825mW/3706mW VDD_SOC 1919mW/1741mW
04-21-2025 15:10:03 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [10%@1420,36%@1420,75%@1419,45%@1420,45%@1421,18%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 76%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.05C AO@44.5C GPU@46C PMIC@50C VDD_IN 10878mW/9177mW VDD_CPU_GPU_CV 4981mW/3712mW VDD_SOC 1919mW/1742mW
04-21-2025 15:10:03 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [63%@1419,18%@1420,100%@1420,33%@1419,27%@1414,72%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 86%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46.5C thermal@45.05C AO@44.5C GPU@45.5C PMIC@50C VDD_IN 11001mW/9186mW VDD_CPU_GPU_CV 5104mW/3718mW VDD_SOC 1919mW/1743mW
04-21-2025 15:10:04 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [93%@1420,15%@1420,46%@1420,41%@1420,69%@1420,33%@1421] EMC_FREQ 15%@1866 GR3D_FREQ 34%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.05C AO@44C GPU@45.5C PMIC@50C VDD_IN 11123mW/9195mW VDD_CPU_GPU_CV 5185mW/3725mW VDD_SOC 1919mW/1744mW
04-21-2025 15:10:04 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [75%@1420,0%@1420,0%@1419,46%@1418,46%@1419,30%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 19%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.05C AO@44.5C GPU@45.5C PMIC@50C VDD_IN 11041mW/9204mW VDD_CPU_GPU_CV 5144mW/3732mW VDD_SOC 1919mW/1744mW
04-21-2025 15:10:04 RAM 2221/6855MB (lfb 5x1MB) SWAP 231/3427MB (cached 3MB) CPU [83%@1420,0%@1420,9%@1419,0%@1420,9%@1420,66%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 73%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.05C AO@44C GPU@46C PMIC@50C VDD_IN 11001mW/9213mW VDD_CPU_GPU_CV 5063mW/3739mW VDD_SOC 1919mW/1745mW
04-21-2025 15:10:04 RAM 2222/6855MB (lfb 4x1MB) SWAP 231/3427MB (cached 3MB) CPU [9%@1420,0%@1420,0%@1418,16%@1420,61%@1425,90%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 58%@1109 VIC_FREQ 115 APE 150 AUX@44.5C CPU@46C thermal@45.05C AO@44C GPU@45.5C PMIC@50C VDD_IN 11001mW/9221mW VDD_CPU_GPU_CV 5063mW/3745mW VDD_SOC 1919mW/1746mW
04-21-2025 15:10:04 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [18%@1420,0%@1420,9%@1420,0%@1421,72%@1420,54%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 0%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.05C AO@44.5C GPU@45.5C PMIC@50C VDD_IN 10878mW/9229mW VDD_CPU_GPU_CV 4981mW/3751mW VDD_SOC 1919mW/1747mW
04-21-2025 15:10:04 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [16%@1421,0%@1425,9%@1420,9%@1421,90%@1421,54%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 24%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.05C AO@44.5C GPU@46C PMIC@50C VDD_IN 11082mW/9238mW VDD_CPU_GPU_CV 5104mW/3757mW VDD_SOC 1959mW/1748mW
04-21-2025 15:10:04 RAM 2221/6855MB (lfb 5x1MB) SWAP 231/3427MB (cached 3MB) CPU [10%@1415,0%@1421,46%@1420,25%@1421,0%@1420,90%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 56%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.05C AO@44.5C GPU@45.5C PMIC@50C VDD_IN 11001mW/9246mW VDD_CPU_GPU_CV 4981mW/3763mW VDD_SOC 1959mW/1749mW
04-21-2025 15:10:04 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [18%@1420,0%@1419,72%@1420,18%@1420,0%@1420,50%@1421] EMC_FREQ 15%@1866 GR3D_FREQ 6%@1109 VIC_FREQ 115 APE 150 AUX@44.5C CPU@46C thermal@45.2C AO@44.5C GPU@46C PMIC@50C VDD_IN 11001mW/9254mW VDD_CPU_GPU_CV 4981mW/3768mW VDD_SOC 1959mW/1750mW
04-21-2025 15:10:05 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [25%@1419,0%@1419,100%@1419,63%@1426,7%@1419,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 46%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.2C AO@44C GPU@46C PMIC@50C VDD_IN 10919mW/9262mW VDD_CPU_GPU_CV 4940mW/3774mW VDD_SOC 1959mW/1751mW
04-21-2025 15:10:05 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [25%@1420,46%@1419,58%@1414,33%@1418,0%@1416,8%@1421] EMC_FREQ 15%@1866 GR3D_FREQ 60%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.2C AO@44.5C GPU@46C PMIC@50C VDD_IN 10878mW/9269mW VDD_CPU_GPU_CV 4859mW/3779mW VDD_SOC 1919mW/1751mW
04-21-2025 15:10:05 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [50%@1417,30%@1419,80%@1424,0%@1425,0%@1417,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 19%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.2C AO@44C GPU@45.5C PMIC@50C VDD_IN 10837mW/9276mW VDD_CPU_GPU_CV 4859mW/3784mW VDD_SOC 1919mW/1752mW
04-21-2025 15:10:05 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [41%@1415,100%@1420,27%@1420,33%@1420,0%@1420,0%@1414] EMC_FREQ 15%@1866 GR3D_FREQ 32%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.2C AO@44.5C GPU@45.5C PMIC@50C VDD_IN 10796mW/9283mW VDD_CPU_GPU_CV 4859mW/3788mW VDD_SOC 1919mW/1753mW
04-21-2025 15:10:05 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [25%@1420,27%@1421,0%@1422,81%@1419,25%@1420,8%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 0%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.2C AO@44.5C GPU@45.5C PMIC@50C VDD_IN 10837mW/9290mW VDD_CPU_GPU_CV 4899mW/3793mW VDD_SOC 1919mW/1754mW
04-21-2025 15:10:05 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [10%@1419,16%@1413,7%@1419,81%@1420,66%@1420,16%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 38%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.2C AO@44.5C GPU@46C PMIC@50C VDD_IN 10837mW/9297mW VDD_CPU_GPU_CV 4899mW/3798mW VDD_SOC 1919mW/1754mW
04-21-2025 15:10:05 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [16%@1420,18%@1419,45%@1419,0%@1420,90%@1419,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 83%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.2C AO@44.5C GPU@46C PMIC@50C VDD_IN 10796mW/9304mW VDD_CPU_GPU_CV 4859mW/3803mW VDD_SOC 1919mW/1755mW
04-21-2025 15:10:05 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [25%@1420,18%@1420,75%@1418,0%@1420,41%@1419,7%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 34%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@45.5C thermal@45.2C AO@44C GPU@45.5C PMIC@50C VDD_IN 10714mW/9310mW VDD_CPU_GPU_CV 4818mW/3808mW VDD_SOC 1919mW/1756mW
04-21-2025 15:10:05 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [27%@1417,69%@1420,91%@1421,0%@1415,0%@1419,8%@1421] EMC_FREQ 15%@1866 GR3D_FREQ 8%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.2C AO@44.5C GPU@46C PMIC@50C VDD_IN 10960mW/9317mW VDD_CPU_GPU_CV 5022mW/3813mW VDD_SOC 1959mW/1757mW
04-21-2025 15:10:06 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [92%@1423,10%@1420,33%@1421,0%@1419,0%@1419,0%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 18%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.25C AO@44.5C GPU@46C PMIC@50C VDD_IN 10878mW/9324mW VDD_CPU_GPU_CV 4940mW/3818mW VDD_SOC 1919mW/1758mW
04-21-2025 15:10:06 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [54%@1419,0%@1420,66%@1419,9%@1419,8%@1419,9%@1414] EMC_FREQ 15%@1866 GR3D_FREQ 94%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.25C AO@44.5C GPU@45.5C PMIC@50C VDD_IN 10796mW/9331mW VDD_CPU_GPU_CV 4899mW/3823mW VDD_SOC 1919mW/1758mW
04-21-2025 15:10:06 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [20%@1420,0%@1420,100%@1420,66%@1421,9%@1420,10%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 32%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.25C AO@44.5C GPU@45.5C PMIC@50C VDD_IN 10919mW/9338mW VDD_CPU_GPU_CV 4940mW/3828mW VDD_SOC 1959mW/1759mW
04-21-2025 15:10:06 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [25%@1420,16%@1420,9%@1415,80%@1412,18%@1418,38%@1418] EMC_FREQ 15%@1866 GR3D_FREQ 22%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.25C AO@44.5C GPU@45.5C PMIC@50C VDD_IN 11041mW/9345mW VDD_CPU_GPU_CV 5063mW/3833mW VDD_SOC 1959mW/1760mW
04-21-2025 15:10:06 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [18%@1420,0%@1420,0%@1416,63%@1419,16%@1419,70%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 0%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.25C AO@44.5C GPU@46C PMIC@50C VDD_IN 11100mW/9353mW VDD_CPU_GPU_CV 5063mW/3838mW VDD_SOC 1959mW/1761mW
04-21-2025 15:10:06 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [54%@1420,38%@1420,0%@1420,0%@1420,9%@1420,100%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 7%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.25C AO@44.5C GPU@46C PMIC@50C VDD_IN 11018mW/9360mW VDD_CPU_GPU_CV 5022mW/3844mW VDD_SOC 1959mW/1762mW
04-21-2025 15:10:06 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [41%@1422,80%@1420,0%@1421,0%@1420,0%@1420,18%@1415] EMC_FREQ 15%@1866 GR3D_FREQ 15%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.25C AO@44.5C GPU@46C PMIC@50C VDD_IN 10878mW/9367mW VDD_CPU_GPU_CV 4940mW/3848mW VDD_SOC 1959mW/1763mW
04-21-2025 15:10:06 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [75%@1419,90%@1417,0%@1419,7%@1421,8%@1420,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 3%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.25C AO@44.5C GPU@45.5C PMIC@50C VDD_IN 10796mW/9373mW VDD_CPU_GPU_CV 4859mW/3853mW VDD_SOC 1919mW/1763mW
04-21-2025 15:10:06 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [16%@1416,91%@1420,0%@1418,0%@1419,60%@1421,9%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 38%@1109 VIC_FREQ 115 APE 150 AUX@44.5C CPU@46C thermal@45.25C AO@44.5C GPU@46C PMIC@50C VDD_IN 10796mW/9379mW VDD_CPU_GPU_CV 4859mW/3857mW VDD_SOC 1919mW/1764mW
04-21-2025 15:10:07 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [18%@1420,18%@1419,9%@1420,9%@1420,33%@1420,75%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 90%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.25C AO@44C GPU@45.5C PMIC@50C VDD_IN 10772mW/9385mW VDD_CPU_GPU_CV 4818mW/3861mW VDD_SOC 1919mW/1765mW
04-21-2025 15:10:07 RAM 2221/6855MB (lfb 5x1MB) SWAP 231/3427MB (cached 3MB) CPU [9%@1419,9%@1421,21%@1420,0%@1420,66%@1420,84%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 39%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.2C AO@44.5C GPU@46C PMIC@50C VDD_IN 10755mW/9390mW VDD_CPU_GPU_CV 4859mW/3865mW VDD_SOC 1919mW/1765mW
04-21-2025 15:10:07 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [20%@1417,15%@1420,0%@1420,0%@1420,91%@1420,63%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 93%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.2C AO@44.5C GPU@46C PMIC@50C VDD_IN 10796mW/9396mW VDD_CPU_GPU_CV 4859mW/3869mW VDD_SOC 1919mW/1766mW
04-21-2025 15:10:07 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [46%@1419,9%@1422,16%@1420,8%@1421,36%@1421,63%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 24%@1109 VIC_FREQ 115 APE 150 AUX@44.5C CPU@46C thermal@45.2C AO@44.5C GPU@46C PMIC@50C VDD_IN 10878mW/9403mW VDD_CPU_GPU_CV 4899mW/3874mW VDD_SOC 1959mW/1767mW
04-21-2025 15:10:07 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [54%@1420,0%@1420,16%@1420,8%@1420,0%@1420,90%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 0%@1109 VIC_FREQ 115 APE 150 AUX@44.5C CPU@46C thermal@45.2C AO@44.5C GPU@45.5C PMIC@50C VDD_IN 10592mW/9408mW VDD_CPU_GPU_CV 4736mW/3877mW VDD_SOC 1919mW/1767mW
04-21-2025 15:10:07 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [87%@1419,43%@1419,6%@1421,12%@1420,6%@1421,0%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 9%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.2C AO@44.5C GPU@46C PMIC@50C VDD_IN 10632mW/9413mW VDD_CPU_GPU_CV 4736mW/3881mW VDD_SOC 1919mW/1768mW
04-21-2025 15:10:07 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [30%@1421,83%@1419,18%@1420,9%@1420,18%@1419,0%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 40%@1109 VIC_FREQ 115 APE 150 AUX@44.5C CPU@46C thermal@45.2C AO@44.5C GPU@46C PMIC@50C VDD_IN 10673mW/9418mW VDD_CPU_GPU_CV 4743mW/3885mW VDD_SOC 1919mW/1769mW
04-21-2025 15:10:07 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [20%@1419,81%@1420,9%@1419,16%@1420,63%@1420,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 82%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.2C AO@44.5C GPU@46C PMIC@50C VDD_IN 10714mW/9423mW VDD_CPU_GPU_CV 4784mW/3888mW VDD_SOC 1919mW/1769mW
04-21-2025 15:10:08 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [16%@1419,0%@1421,58%@1420,10%@1420,90%@1420,0%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 66%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.2C AO@44.5C GPU@45.5C PMIC@50C VDD_IN 10673mW/9428mW VDD_CPU_GPU_CV 4784mW/3892mW VDD_SOC 1919mW/1770mW
04-21-2025 15:10:08 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [25%@1419,8%@1420,66%@1421,15%@1423,33%@1417,0%@1421] EMC_FREQ 15%@1866 GR3D_FREQ 0%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.2C AO@44.5C GPU@45.5C PMIC@50C VDD_IN 10714mW/9434mW VDD_CPU_GPU_CV 4777mW/3896mW VDD_SOC 1919mW/1770mW
04-21-2025 15:10:08 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [20%@1412,66%@1420,83%@1420,9%@1420,9%@1419,9%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 31%@1109 VIC_FREQ 115 APE 150 AUX@44.5C CPU@46C thermal@45.4C AO@44C GPU@46C PMIC@50C VDD_IN 10919mW/9440mW VDD_CPU_GPU_CV 4899mW/3900mW VDD_SOC 1919mW/1771mW
04-21-2025 15:10:08 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [58%@1415,90%@1421,0%@1420,8%@1421,0%@1421,0%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 53%@1109 VIC_FREQ 115 APE 150 AUX@44.5C CPU@46C thermal@45.4C AO@44C GPU@46C PMIC@50C VDD_IN 10755mW/9445mW VDD_CPU_GPU_CV 4818mW/3903mW VDD_SOC 1919mW/1772mW
04-21-2025 15:10:08 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [18%@1420,50%@1420,0%@1415,16%@1419,76%@1420,33%@1420] EMC_FREQ 15%@1866 GR3D_FREQ 41%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.4C AO@44.5C GPU@46C PMIC@50C VDD_IN 10755mW/9450mW VDD_CPU_GPU_CV 4818mW/3907mW VDD_SOC 1919mW/1772mW
04-21-2025 15:10:08 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [0%@1420,0%@1419,0%@1418,0%@1419,90%@1420,70%@1421] EMC_FREQ 15%@1866 GR3D_FREQ 96%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.4C AO@44.5C GPU@46C PMIC@50C VDD_IN 10755mW/9456mW VDD_CPU_GPU_CV 4818mW/3911mW VDD_SOC 1919mW/1773mW
04-21-2025 15:10:08 RAM 2220/6855MB (lfb 6x1MB) SWAP 231/3427MB (cached 3MB) CPU [16%@1420,9%@1419,61%@1417,0%@1420,8%@1419,83%@1419] EMC_FREQ 15%@1866 GR3D_FREQ 65%@1109 VIC_FREQ 115 APE 150 AUX@44C CPU@46C thermal@45.4C AO@44C GPU@46C PMIC@50C VDD_IN 10755mW/9461mW VDD_CPU_GPU_CV 4818mW/3914mW VDD_SOC 1919mW/1773mW
